  100.00 0 1      0.000          0.000          0.000          0.000    
  100.00 0 1      0.000          0.000          0.000          0.000    
  100.00 0 1      0.000          0.000          0.000          0.000    
  100.00 0 1      0.000          0.000          0.000          0.000    
  100.00 0 1      0.000          0.000          0.000          0.000    
