 2500.00 0 0      0.000          0.000          0.000          0.000    
 2500.00 0 0      0.000          0.000          0.000          0.000    
 2500.00 0 0      0.000          0.000          0.000          0.000    
 2500.00 0 0      0.000          0.000          0.000          0.000    
