   100.00000000000000        1.0012672547213979E-002   2.1725071425794020E-004
   400.00000000000000        4.7503970927448991E-005   1.6006407792488028E-006
   700.00000000000000        4.5138822460412220E-006   1.6579245724606421E-007
   1000.0000000000000        1.0523352061607542E-006   3.4098394872854077E-008
   1300.0000000000000        3.1890741261657516E-007   9.6651876478058458E-009
   1600.0000000000000        1.1570462351680135E-007   3.2604980867626165E-009
   1900.0000000000000        5.1707993392200928E-008   1.2311581018501124E-009
   2200.0000000000000        2.2300799397547483E-008   5.0398784540914426E-010
   2500.0000000000000        1.0325435957131421E-008   2.1829348747143102E-010
   2800.0000000000000        4.8849029504409949E-009   9.7990870717674075E-011
   3100.0000000000000        2.5423753356287876E-009   4.4945151459486748E-011
   3400.0000000000000        1.2764026002425114E-009   2.1080560967627321E-011
   3700.0000000000000        6.3662954860643679E-010   1.0034550865153942E-011
   4000.0000000000000        3.2631738099922516E-010   4.7929306172141486E-012
   4300.0000000000000        1.6515943641696320E-010   2.2779384065423885E-012
   4600.0000000000000        8.7238359288638797E-011   1.0871904567966892E-012
   4900.0000000000000        4.3086745282725931E-011   5.1263067079668838E-013
 Directory not found ../summary/run_06                                                                                   
 Making new directory..
/home/niraj/OneDrive/WorkSpaceIITG/Generalfiles/integrators/DY1/DrellYan/summary/run_06
 Directory constructed successfully🤩
  
 Writing your data in ../summary/run_06/PK_Plus.dat
LHAPDF 6.5.4 loading /home/niraj/1TB-Disc/Workspace-IITG/Packages/Install/LHAPDF-6.5.4/install/share/LHAPDF/MMHT2014nlo68cl/MMHT2014nlo68cl_0000.dat
MMHT2014nlo68cl PDF set, member #0, version 3; LHAPDF ID = 25100
   
   
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
     Calculating [+] distribution with delta 1d-7 && ALP=Al/2/pi
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
   
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Using Vegas points:                   5.E+08
         Iteration:                   15
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
  
 For xq =          100 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  457773282.
                              IT=    0  ITMX=   15
                              MDS= -1   ND=  41
   1      0.5807838E-01 0.3028E-01  0.5807838E-01 0.3028E-01  0.000    
   2      0.3506185E-02 0.5499E-02  0.5264771E-01 0.2035E-01 0.6441    
   3      0.8413172E-02 0.2920E-02  0.2300190E-01 0.9644E-02  2.798    
   4      0.9364781E-02 0.2073E-02  0.1451621E-01 0.5198E-02  2.965    
   5      0.1038402E-01 0.1683E-02  0.1229645E-01 0.3211E-02  2.801    
   6      0.9807757E-02 0.1535E-02  0.1138635E-01 0.2365E-02  2.671    
   7      0.9361083E-02 0.1491E-02  0.1085801E-01 0.1904E-02  2.574    
   8      0.5030383E-02 0.1468E-02  0.1043783E-01 0.1721E-02  2.614    
   9      0.7933378E-02 0.1442E-02  0.1004532E-01 0.1502E-02  2.578    
  10      0.1129084E-01 0.1425E-02  0.1035096E-01 0.1258E-02  2.486    
  11      0.1049735E-01 0.1438E-02  0.1037618E-01 0.1106E-02  2.397    
  12      0.9463864E-02 0.1447E-02  0.1026530E-01 0.1003E-02  2.335    
  13      0.9815922E-02 0.1445E-02  0.1021324E-01 0.9165E-03  2.269    
  14      0.7914952E-02 0.1442E-02  0.1005155E-01 0.8576E-03  2.260    
  15      0.8532993E-02 0.1442E-02  0.9936730E-02 0.8031E-03  2.230    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  664301250.
                              IT=    0  ITMX=   30
                              MDS= -1   ND=  45
   1      0.9789934E-02 0.1196E-02  0.9789934E-02 0.1196E-02  0.000    
   2      0.1104148E-01 0.1185E-02  0.1049634E-01 0.8413E-03 0.5441    
   3      0.1021645E-01 0.1199E-02  0.1040657E-01 0.6886E-03 0.2939    
   4      0.1124207E-01 0.1185E-02  0.1064418E-01 0.5952E-03 0.3213    
   5      0.1014299E-01 0.1183E-02  0.1054968E-01 0.5317E-03 0.2790    
   6      0.8630827E-02 0.1188E-02  0.1032082E-01 0.4853E-03 0.5643    
   7      0.9542203E-02 0.1195E-02  0.1022276E-01 0.4496E-03 0.5340    
   8      0.8867718E-02 0.1186E-02  0.1008800E-01 0.4204E-03 0.6043    
   9      0.1053120E-01 0.1188E-02  0.1014229E-01 0.3964E-03 0.5389    
  10      0.1240576E-01 0.1200E-02  0.1046592E-01 0.3765E-03 0.9471    
  11      0.6620103E-02 0.1189E-02  0.1031292E-01 0.3590E-03  1.339    
  12      0.9275002E-02 0.1188E-02  0.1023766E-01 0.3436E-03  1.288    
  13      0.9392563E-02 0.1189E-02  0.1017926E-01 0.3301E-03  1.226    
  14      0.9374923E-02 0.1193E-02  0.1012775E-01 0.3182E-03  1.169    
