  100.00 0 1       0.10E-05       0.10E-05    -0.7131          0.000          0.000        -0.7131    
  100.00 0 1       0.10E-04       0.10E-05    -0.6891          0.000          0.000        -0.6891    
  100.00 0 1       0.10E-03       0.10E-05    -0.6169          0.000          0.000        -0.6169    
  100.00 0 1       0.10E-02       0.10E-05    -0.4968          0.000          0.000        -0.4968    
  100.00 0 1       0.10E-01       0.10E-05    -0.3307          0.000          0.000        -0.3307    
