   2100.0000000000000        5.5780359931460393E-007   6.7520053526787366E-010
   2200.0000000000000        4.1146327793570987E-007   5.0639408653664003E-010
   2300.0000000000000        3.0559085359752525E-007   3.7672756214578074E-010
   2400.0000000000000        2.2854438361374586E-007   2.8388621682529260E-010
   2500.0000000000000        1.7174337770665764E-007   2.1637744107451602E-010
   2600.0000000000000        1.2960346913951941E-007   1.6363066091692736E-010
   2700.0000000000000        9.8257732694884548E-008   1.2413939468638935E-010
   2800.0000000000000        7.4761238898524365E-008   9.5663493503574932E-011
   2900.0000000000000        5.7263612911638319E-008   7.3909284102833381E-011
   3000.0000000000000        4.3753902697088552E-008   5.6431874914913742E-011
