   100.00000000000000       -4.5645834494869357E-002
   200.00000000000000       -1.8323495770533036E-003
   300.00000000000000       -2.6347302125895100E-004
   400.00000000000000       -6.4585150077731878E-005
   500.00000000000000       -2.1297982802592695E-005
   600.00000000000000       -8.5297562937430544E-006
   700.00000000000000       -3.8646140514824417E-006
   800.00000000000000       -1.9173535614615394E-006
   900.00000000000000       -1.0306243232036108E-006
   1000.0000000000000       -5.8307665486218064E-007
   1100.0000000000000       -3.4489123035746863E-007
   1200.0000000000000       -2.1234142097252069E-007
   1300.0000000000000       -1.3373981660828009E-007
   1400.0000000000000       -8.7272067868293799E-008
   1500.0000000000000       -5.8024244063937437E-008
   1600.0000000000000       -3.9560610135485574E-008
   1700.0000000000000       -2.6874395791793806E-008
   1800.0000000000000       -1.8771928813673770E-008
   1900.0000000000000       -1.3291620168458214E-008
   2000.0000000000000       -9.5070645960757190E-009
