   1000.0        8.0823042266215984E-003   3.9142968606384833E-006
   1500.0        9.2155463933858836E-004   4.8043638883061857E-007
   2000.0        1.6374733326975858E-004   9.0276953882612550E-008
   2500.0        3.6468303618108157E-005   2.4453720172684119E-008
   3000.0        9.2056077123755672E-006   7.9279440067067790E-009

   1000      0.650777961023298E-02      0.112487920810625E-03
   1500      0.763752809117429E-03      0.110374118295289E-04
   2000      0.116747825731337E-03      0.209418731482605E-05
   2500      0.237399943287114E-04      0.458752856762388E-06
   3000      0.621218953558167E-05      0.202252643280014E-06



   1000      0.676355951846037E-02      0.156949119475043E-04
   1500      0.790182431030515E-03      0.207213026959768E-05
   2000      0.142605050137110E-03      0.396040001760319E-06
   2500      0.321443012660734E-04      0.963709842564270E-07
   3000      0.825242295127454E-05      0.250731736791054E-07



   1000      0.100802559264678E-02      0.267821452897428E-05
   1500      0.567516280266623E-03      0.171746390375404E-05
   2000      0.367965703621388E-03      0.120391313998349E-05
   2500      0.259956937671327E-03      0.890538813553784E-06
   3000      0.189961477255221E-03      0.677826621039531E-06



   1000      0.676355951846037E-02      0.156949119475043E-04
   1500      0.790182431030515E-03      0.207213026959768E-05
   2000      0.142605050137110E-03      0.396040001760319E-06
   2500      0.321443012660734E-04      0.963709842564270E-07
   3000      0.825242295127454E-05      0.250731736791054E-07




   1000      0.681136972277627E-02      0.233857429805029E-04
   1500      0.788582249070356E-03      0.302352879592217E-05
   2000      0.142747599150850E-03      0.595702430203494E-06
   2500      0.319700965026334E-04      0.149125814754225E-06
   3000      0.814813890739629E-05      0.537596935756868E-07

