   100.00000000000000        1.1136263493365361        2.6036366911935362E-004
   400.00000000000000        3.9622474538388418E-003   1.9844510222300061E-006
   700.00000000000000        3.2147818622507306E-004   2.0095650333987696E-007
   1000.0000000000000        5.7334959036793838E-005   4.0476472449363819E-008
   1300.0000000000000        1.4676630793254842E-005   1.1201470750364068E-008
   1600.0000000000000        4.6253040456937333E-006   3.7259191185240758E-009
   1900.0000000000000        1.6564494489455210E-006   1.3824353785025993E-009
   2200.0000000000000        6.4880475672671640E-007   5.6125026247189290E-010
   2500.0000000000000        2.7115730592253743E-007   2.3987993602851112E-010
   2800.0000000000000        1.1840999452143631E-007   1.0667434898198747E-010
   3100.0000000000000        5.3313545191418171E-008   4.8855881465362455E-011
   3400.0000000000000        2.4515549377674469E-008   2.2675648606272308E-011
   3700.0000000000000        1.1457017636718022E-008   1.0770914933206932E-011
   4000.0000000000000        5.3925741963956910E-009   5.1402097851901004E-012
   4300.0000000000000        2.5456795611514684E-009   2.4214367765685037E-012
   4600.0000000000000        1.2006574639306828E-009   1.1398669924055720E-012
   4900.0000000000000        5.6215391715624193E-010   5.3583701024754878E-013
 Directory not found ../summary/run_01                                                                                   
 Making new directory..
/home/niraj/OneDrive/WorkSpaceIITG/Generalfiles/integrators/DrellYan/summary/run_01
 Directory constructed successfully🤩
  
 Writing your data in ../summary/run_01/PK_Delta.dat
LHAPDF 6.5.4 loading /home/niraj/1TB-Disc/Workspace-IITG/Packages/Install/LHAPDF-6.5.4/install/share/LHAPDF/MMHT2014nlo68cl/MMHT2014nlo68cl_0000.dat
MMHT2014nlo68cl PDF set, member #0, version 3; LHAPDF ID = 25100
   
   
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
     Calculating Delta Functions
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
   
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Using Vegas points:                   2.E+07
         Iteration:                   10
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
  
 For xq =          100 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  3  NCALL=   19876750.
                              IT=    0  ITMX=   10
                              MDS= -1   ND=  43
   1       1.061058     0.7963E-01   1.061058     0.7963E-01  0.000    
   2       1.132993     0.2099E-01   1.128860     0.1975E-01 0.7188    
   3       1.090913     0.1075E-01   1.099673     0.9468E-02  1.787    
   4       1.116443     0.7068E-02   1.110588     0.5622E-02  1.854    
   5       1.110978     0.5540E-02   1.110788     0.3935E-02  1.386    
   6       1.116334     0.4985E-02   1.112949     0.3080E-02  1.258    
   7       1.103889     0.4739E-02   1.110262     0.2583E-02  1.477    
   8       1.115937     0.4654E-02   1.111619     0.2256E-02  1.427    
   9       1.112283     0.4579E-02   1.111750     0.2023E-02  1.249    
  10       1.116622     0.4550E-02   1.112566     0.1847E-02  1.216    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  3  NCALL=  194672000.
                              IT=    0  ITMX=   20
                              MDS= -1   ND=  46
   1       1.112498     0.1164E-02   1.112498     0.1164E-02  0.000    
   2       1.113981     0.1165E-02   1.113240     0.8235E-03 0.8104    
   3       1.113975     0.1164E-02   1.113485     0.6723E-03 0.5378    
   4       1.113987     0.1164E-02   1.113611     0.5822E-03 0.4048    
   5       1.112446     0.1164E-02   1.113378     0.5207E-03 0.5038    
   6       1.113828     0.1165E-02   1.113453     0.4754E-03 0.4280    
   7       1.112954     0.1166E-02   1.113382     0.4402E-03 0.3829    
   8       1.112802     0.1165E-02   1.113309     0.4118E-03 0.3591    
   9       1.112864     0.1166E-02   1.113260     0.3883E-03 0.3305    
  10       1.113146     0.1164E-02   1.113249     0.3683E-03 0.2947    
  11       1.115027     0.1166E-02   1.113411     0.3512E-03 0.4775    
  12       1.111186     0.1164E-02   1.113226     0.3362E-03 0.7376    
  13       1.113949     0.1166E-02   1.113281     0.3231E-03 0.7057    
  14       1.112487     0.1163E-02   1.113224     0.3113E-03 0.6848    
  15       1.115215     0.1165E-02   1.113357     0.3007E-03 0.8307    
  16       1.114173     0.1163E-02   1.113409     0.2912E-03 0.8061    
  17       1.114937     0.1162E-02   1.113499     0.2824E-03 0.8576    
  18       1.111541     0.1163E-02   1.113390     0.2745E-03 0.9643    
  19       1.116490     0.1165E-02   1.113554     0.2671E-03  1.285    
  20       1.114988     0.1163E-02   1.113626     0.2604E-03  1.293    
   
   
 Integral Delta:   1.1136263493365361      +-   2.6036366911935362E-004
 with chisq    =   1.2932747982376858     
  
  
  
 For xq =          400 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  3  NCALL=   19876750.
                              IT=    0  ITMX=   10
                              MDS= -1   ND=  43
   1      0.3787821E-02 0.1702E-03  0.3787821E-02 0.1702E-03  0.000    
   2      0.3957845E-02 0.5455E-04  0.3943215E-02 0.5105E-04 0.8725    
   3      0.3935331E-02 0.3751E-04  0.3938039E-02 0.3008E-04 0.4394    
   4      0.3934902E-02 0.3301E-04  0.3936600E-02 0.2219E-04 0.2931    
   5      0.3925685E-02 0.3128E-04  0.3932921E-02 0.1808E-04 0.2397    
   6      0.3984699E-02 0.3056E-04  0.3946734E-02 0.1553E-04 0.6251    
   7      0.3959235E-02 0.3019E-04  0.3949391E-02 0.1380E-04 0.5424    
   8      0.3935065E-02 0.3006E-04  0.3946888E-02 0.1254E-04 0.4915    
   9      0.4010682E-02 0.3027E-04  0.3956576E-02 0.1158E-04 0.9167    
  10      0.3979175E-02 0.3016E-04  0.3959533E-02 0.1081E-04 0.8684    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  3  NCALL=  194672000.
                              IT=    0  ITMX=   20
                              MDS= -1   ND=  46
   1      0.3960024E-02 0.8870E-05  0.3960024E-02 0.8870E-05  0.000    
   2      0.3954896E-02 0.8870E-05  0.3957463E-02 0.6272E-05 0.1671    
   3      0.3973803E-02 0.8883E-05  0.3962929E-02 0.5124E-05  1.215    
   4      0.3957352E-02 0.8860E-05  0.3961534E-02 0.4436E-05 0.9097    
   5      0.3965467E-02 0.8890E-05  0.3962320E-02 0.3969E-05 0.7212    
   6      0.3962355E-02 0.8871E-05  0.3962326E-02 0.3623E-05 0.5770    
   7      0.3967618E-02 0.8891E-05  0.3963081E-02 0.3355E-05 0.5314    
   8      0.3979436E-02 0.8886E-05  0.3965136E-02 0.3139E-05 0.8811    
   9      0.3971330E-02 0.8871E-05  0.3965827E-02 0.2959E-05 0.8250    
  10      0.3958715E-02 0.8871E-05  0.3965117E-02 0.2807E-05 0.7977    
  11      0.3974018E-02 0.8893E-05  0.3965927E-02 0.2677E-05 0.8091    
