   100.00000000000000      -0.18397726107383747        6.5282195566960822E-005
   400.00000000000000       -5.1915076098237641E-004   2.9948000742212486E-007
   700.00000000000000       -3.4971630806829319E-005   2.3809278101090200E-008
   1000.0000000000000       -5.2323320868017468E-006   4.0462497144954316E-009
   1300.0000000000000       -1.1349702996313359E-006   9.0269569778695289E-010
   1600.0000000000000       -3.0464555683523943E-007   2.6111216832165528E-010
   1900.0000000000000       -9.3725087200481831E-008   8.4045680417824538E-011
   2200.0000000000000       -3.1566526450471883E-008   2.8197449572926235E-011
   2500.0000000000000       -1.1363059215981210E-008   1.0586165801837246E-011
   2800.0000000000000       -4.2729439097460115E-009   4.0710523217116722E-012
   3100.0000000000000       -1.6609494409141381E-009   1.6085962751224154E-012
   3400.0000000000000       -6.6072575009003659E-010   6.4374429166527372E-013
   3700.0000000000000       -2.6642319741378697E-010   2.5684085412318140E-013
   4000.0000000000000       -1.0838574304312448E-010   1.0968856843159956E-013
   4300.0000000000000       -4.4344397770811030E-011   4.4938058248761763E-014
   4600.0000000000000       -1.8106212849531766E-011   1.8883750862384967E-014
   4900.0000000000000       -7.3623945398866009E-012   7.7399339387343417E-015
