   100.00000000000000      -0.72000279054845762        1.1888919814086198E-003
   200.00000000000000       -4.0512744644000745E-002   9.0088191572942333E-005
   300.00000000000000       -7.0607101365905926E-003   1.8559127374990228E-005
   400.00000000000000       -1.9597040161506525E-003   5.7957451330884171E-006
   500.00000000000000       -7.1615569638157589E-004   2.3380829701314790E-006
   600.00000000000000       -3.0967027732169930E-004   1.0717655724037866E-006
   700.00000000000000       -1.4828675100951597E-004   5.3369627180300618E-007
   800.00000000000000       -7.8477066461110298E-005   2.9215033281341598E-007
   900.00000000000000       -4.3719344803299566E-005   1.7206388738674731E-007
   1000.0000000000000       -2.5714357191889027E-005   1.0483321407978626E-007
