  600.00 1 1       0.10E-02       0.10E-05      0.000          0.000        -0.2174E-02    -0.2174E-02
  600.00 1 1       0.10E-02       0.10E-04      0.000          0.000        -0.1631E-02    -0.1631E-02
  600.00 1 1       0.10E-02       0.10E-03      0.000          0.000        -0.1089E-02    -0.1089E-02
  600.00 1 1       0.10E-02       0.10E-02      0.000          0.000        -0.5461E-03    -0.5461E-03
