   100.00000000000000        7.6372664799206597E-002
   400.00000000000000        2.4053973243618086E-004
   700.00000000000000        1.9322693384754567E-005
   1000.0000000000000        3.5084503017915171E-006
   1300.0000000000000        9.2666357173868150E-007
   1600.0000000000000        3.0288642217950256E-007
   1900.0000000000000        1.1299273796059223E-007
   2200.0000000000000        4.6208325649634110E-008
   2500.0000000000000        2.0148009988777554E-008
   2800.0000000000000        9.1884871371831672E-009
   3100.0000000000000        4.3307517046546614E-009
   3400.0000000000000        2.0867876538015964E-009
   3700.0000000000000        1.0201518288191138E-009
   4000.0000000000000        5.0303919468760261E-010
   4300.0000000000000        2.4823780705974503E-010
   4600.0000000000000        1.2256788576690697E-010
   4900.0000000000000        6.0033332219788981E-011
