   1005.0000000000000        1005.0000000000000        1005.0000000000000       0.23832552967941878        1.2574564300879521E-005
   1505.0000000000000        1505.0000000000000        1505.0000000000000        3.2226367321688848E-002   1.9457887638384898E-006
   2005.0000000000000        2005.0000000000000        2005.0000000000000        6.3731869598970536E-003   4.6213620549790744E-007
   2505.0000000000000        2505.0000000000000        2505.0000000000000        1.5334423172494731E-003   1.3061398162703455E-007
   3005.0000000000000        3005.0000000000000        3005.0000000000000        4.1292302880266364E-004   4.2032874116427679E-008
   3505.0000000000000        3505.0000000000000        3505.0000000000000        1.1907863303905931E-004   1.5580574489167359E-008
   4005.0000000000000        4005.0000000000000        4005.0000000000000        3.5883158363148321E-005   5.9584041803747091E-009
   4505.0000000000000        4505.0000000000000        4505.0000000000000        1.1151204229818030E-005   2.1319430662575038E-009
   5005.0000000000000        5005.0000000000000        5005.0000000000000        3.5575503946963728E-006   8.6744756140330728E-010
   5505.0000000000000        5505.0000000000000        5505.0000000000000        1.1684217642669673E-006   3.7344090037518667E-010
   6005.0000000000000        6005.0000000000000        6005.0000000000000        3.9968650284346563E-007   1.5050427252195971E-010
   6505.0000000000000        6505.0000000000000        6505.0000000000000        1.4526782025983697E-007   7.1141145209606308E-011
   7005.0000000000000        7005.0000000000000        7005.0000000000000        5.7425209233954103E-008   3.5421171791655257E-011
   7505.0000000000000        7505.0000000000000        7505.0000000000000        2.4862269637370152E-008   1.7565991450183642E-011
   8005.0000000000000        8005.0000000000000        8005.0000000000000        1.1496655255327378E-008   1.0405484082069644E-011
   8505.0000000000000        8505.0000000000000        8505.0000000000000        5.4721119600941605E-009   2.0581534777486789E-011
   9005.0000000000000        9005.0000000000000        9005.0000000000000        2.5400496758380465E-009   1.7575511432694355E-011
   9505.0000000000000        9505.0000000000000        9505.0000000000000        1.1396786302180558E-009   2.0685525306102293E-011
   10005.000000000000        10005.000000000000        10005.000000000000        4.3983144682970676E-010   6.9154230497382811E-012
   10505.000000000000        10505.000000000000        10505.000000000000        1.3865919763201638E-010   2.6423950025494143E-012
