   2500.0000000000000        1.1176726240079554E-008
   2500.0000000000000        8.4831607222695505E-009
   2500.0000000000000        6.4698456581639267E-009
   2500.0000000000000        4.9515502798004488E-009
   2500.0000000000000        3.7957273582516780E-009
   2500.0000000000000        2.9245407323990426E-009
   2500.0000000000000        2.2622607749571622E-009
   2500.0000000000000        1.7517125589670766E-009
   2500.0000000000000        1.3630295294413580E-009
   2500.0000000000000        1.0610824280167591E-009
