 1500.00 1 1       0.10E-02       0.50E-05      0.000          0.000        -0.4343E-02    -0.4343E-02
 1500.00 1 1       0.10E-02       0.25E-04      0.000          0.000        -0.3379E-02    -0.3379E-02
 1500.00 1 1       0.10E-02       0.13E-03      0.000          0.000        -0.2415E-02    -0.2415E-02
 1500.00 1 1       0.10E-02       0.63E-03      0.000          0.000        -0.1457E-02    -0.1457E-02
 1500.00 1 1       0.10E-02       0.31E-02      0.000          0.000        -0.4963E-03    -0.4963E-03
 1500.00 1 1       0.10E-02       0.16E-01      0.000          0.000         0.4632E-03     0.4632E-03
 1500.00 1 1       0.10E-02       0.78E-01      0.000          0.000         0.1423E-02     0.1423E-02
 1500.00 1 1       0.10E-02       0.39          0.000          0.000         0.2384E-02     0.2384E-02
 1500.00 1 1       0.10E-02        2.0          0.000          0.000         0.3351E-02     0.3351E-02
