 1500.00 1 0      0.000          0.000         0.6148-309     0.6148-309
 1500.00 1 0      0.000          0.000         0.6148-309     0.6148-309
 1500.00 1 0      0.000          0.000         0.6148-309     0.6148-309
 1500.00 1 0      0.000          0.000         0.6148-309     0.6148-309
 1500.00 1 0      0.000          0.000         0.6148-309     0.6148-309
 1500.00 1 0      0.000          0.000         0.6148-309     0.6148-309
 1500.00 1 0      0.000          0.000         0.6148-309     0.6148-309
 1500.00 1 0      0.000          0.000         0.6148-309     0.6148-309
 1500.00 1 0      0.000          0.000         0.6148-309     0.6148-309
