 1500.00 1 1       0.10E-02       0.50E-05      0.000          0.000         0.1048E-02     0.1048E-02
 1500.00 1 1       0.10E-02       0.25E-04      0.000          0.000         0.1044E-02     0.1044E-02
 1500.00 1 1       0.10E-02       0.13E-03      0.000          0.000         0.1091E-02     0.1091E-02
 1500.00 1 1       0.10E-02       0.63E-03      0.000          0.000         0.1035E-02     0.1035E-02
 1500.00 1 1       0.10E-02       0.31E-02      0.000          0.000         0.1115E-02     0.1115E-02
 1500.00 1 1       0.10E-02       0.16E-01      0.000          0.000         0.1500E-02     0.1500E-02
 1500.00 1 1       0.10E-02       0.78E-01      0.000          0.000         0.2183E-02     0.2183E-02
 1500.00 1 1       0.10E-02       0.39          0.000          0.000         0.3092E-02     0.3092E-02
 1500.00 1 1       0.10E-02        2.0          0.000          0.000                NaN            NaN
