 1500.00 1 1       0.10E-02       0.50E-05     0.7081E-03    -0.4343E-02     0.4683E-02     0.1048E-02
 1500.00 1 1       0.10E-02       0.25E-04     0.7081E-03    -0.3379E-02     0.3715E-02     0.1044E-02
 1500.00 1 1       0.10E-02       0.13E-03     0.7081E-03    -0.2415E-02     0.2798E-02     0.1091E-02
 1500.00 1 1       0.10E-02       0.63E-03     0.7081E-03    -0.1457E-02     0.1784E-02     0.1035E-02
 1500.00 1 1       0.10E-02       0.31E-02     0.7081E-03    -0.4963E-03     0.9034E-03     0.1115E-02
 1500.00 1 1       0.10E-02       0.16E-01     0.7081E-03     0.4632E-03     0.3288E-03     0.1500E-02
 1500.00 1 1       0.10E-02       0.78E-01     0.7081E-03     0.1423E-02     0.5104E-04     0.2183E-02
 1500.00 1 1       0.10E-02       0.39         0.7081E-03     0.2384E-02     0.3910E-07     0.3092E-02
 1500.00 1 1       0.10E-02        2.0         0.7081E-03     0.3351E-02            NaN            NaN
