  100.00 0 0      0.000          0.000          0.000          0.000    
  100.00 0 0      0.000          0.000          0.000          0.000    
  100.00 0 0      0.000          0.000          0.000          0.000    
  100.00 0 0      0.000          0.000          0.000          0.000    
  100.00 0 0      0.000          0.000          0.000          0.000    
