   1900.0000000000000        3.1081282701342826E-008   2.8258590762819862E-011
   2200.0000000000000        1.1587503965197279E-008   1.0884699342797909E-011
   2500.0000000000000        4.6140446715648593E-009   4.4309570412610988E-012
   2800.0000000000000        1.9182717616749516E-009   1.8710316935707982E-012
   3100.0000000000000        8.2282190582186067E-010   8.1534577858206782E-013
   3400.0000000000000        3.6107792576037789E-010   3.6337620561728917E-013
   3700.0000000000000        1.6052667231740081E-010   1.6284448813214856E-013
   4000.0000000000000        7.1888606552660596E-011   7.3919361441804791E-014
   4300.0000000000000        3.2297340642802658E-011   3.3376090178063118E-014
   4600.0000000000000        1.4516936146573004E-011   1.5078233715645727E-014
   4900.0000000000000        6.4540323782444074E-012   6.7311411138828717E-015
