    100     -0.398702177338198E-02      0.592735993672493E-04
    400     -0.158817619002785E-04      0.307465732371477E-06
    700     -0.143882731236310E-05      0.285563616199144E-07
   1000     -0.281292408622531E-06      0.550617063113960E-08
   1300     -0.779950122102880E-07      0.148119526542036E-08
   1600     -0.266695631699698E-07      0.485752165238541E-09
   1900     -0.108137362138402E-07      0.179591911421956E-09
 This data is combined from 
 PK_Plus.dat + PK_Regular.dat + PK_Delta.dat = PK.dat
