   100.00000000000000       -1.2782656481209881E-003
   200.00000000000000       -6.8248006183271805E-005
   300.00000000000000       -1.1265073420125797E-005
   400.00000000000000       -2.9695595173191149E-006
   500.00000000000000       -1.0187778989778006E-006
   600.00000000000000       -4.1215480874560506E-007
   700.00000000000000       -1.8668603002399942E-007
   800.00000000000000       -9.2615121167459672E-008
   900.00000000000000       -4.8511268993069252E-008
   1000.0000000000000       -2.6887680317128152E-008
   1100.0000000000000       -1.5501026611058822E-008
   1200.0000000000000       -9.2779820088799887E-009
   1300.0000000000000       -5.6828988916262633E-009
   1400.0000000000000       -3.5618357961709492E-009
   1500.0000000000000       -2.2873462582287084E-009
   1600.0000000000000       -1.4889494434239194E-009
   1700.0000000000000       -9.8785720969295709E-010
   1800.0000000000000       -6.6082512844075565E-010
   1900.0000000000000       -4.5008770890790112E-010
   2000.0000000000000       -3.0953891373035735E-010
