100.00000000000000        7.6372914079425633E-002
150.00000000000000        1.4999498391314151E-002
200.00000000000000        4.6108284278720364E-003
300.00000000000000        8.4075829605004466E-004
400.00000000000000        2.4298971987203431E-004
500.00000000000000        9.0725196002648732E-005
600.00000000000000        3.9880822371077023E-005
700.00000000000000        1.9629436681936276E-005
800.00000000000000        1.0494978063603370E-005
900.00000000000000        5.9760869469489837E-006
1000.0000000000000        3.5755598599401023E-006
1100.0000000000000        2.2261334175036451E-006
1200.0000000000000        1.4319539962127264E-006
1300.0000000000000        9.4645496829423868E-007
1400.0000000000000        6.4002912165233976E-007
1500.0000000000000        4.4237994978910796E-007
1600.0000000000000        3.0986458556916178E-007
1700.0000000000000        2.2041033412493921E-007
1800.0000000000000        1.5879765420526574E-007
1900.0000000000000        1.1574759866640480E-007
2000.0000000000000        8.5200729082551718E-008
2100.0000000000000        6.3292512457518467E-008
2300.0000000000000        3.5721650589308841E-008
2500.0000000000000        2.0680176850166695E-008
2700.0000000000000        1.2214116274447001E-008
2900.0000000000000        7.3221744817014186E-009
3100.0000000000000        4.4517080973766707E-009
3300.0000000000000        2.7316716468548848E-009
3500.0000000000000        1.6885885051752385E-009
