   1505.0000000000000        1505.0000000000000        1505.0000000000000        3.2520591931605364E-002   3.0181192156856205E-004
   2505.0000000000000        2505.0000000000000        2505.0000000000000        1.5172589570425399E-003   6.6230223635599142E-005
   3505.0000000000000        3505.0000000000000        3505.0000000000000        1.3482345251810771E-004   8.0785894975379044E-006
   4505.0000000000000        4505.0000000000000        4505.0000000000000        1.0435305509713240E-005   4.4788149833135552E-007
   5505.0000000000000        5505.0000000000000        5505.0000000000000        1.1275178991493887E-006   5.3447258092062553E-008
   6505.0000000000000        6505.0000000000000        6505.0000000000000        1.3358716724862324E-007   1.2997656151069826E-008
   7505.0000000000000        7505.0000000000000        7505.0000000000000        2.0474834217746005E-008   1.2175586806117231E-008
   8505.0000000000000        8505.0000000000000        8505.0000000000000        6.2667121058858384E-009   2.4721010276917964E-009
   9505.0000000000000        9505.0000000000000        9505.0000000000000        2.2536973442996790E-009   7.6238382254366255E-010
   10505.000000000000        10505.000000000000        10505.000000000000        1.7761564941582462E-010   1.1084438248038307E-010
