  500.00 1 1       0.10E-04       0.10E-04     0.6873-309    -0.1548E-02     0.1604E-02     0.5684E-04
  500.00 1 1       0.10E-03       0.10E-04     0.6873-309    -0.1465E-02     0.1544E-02     0.7880E-04
  500.00 1 1       0.10E-02       0.10E-04     0.6873-309    -0.1222E-02     0.1303E-02     0.8157E-04
  500.00 1 1       0.10E-01       0.10E-04     0.6873-309    -0.8230E-03     0.9012E-03     0.7818E-04
