   4      0.4199485E-20 0.5740E-20  0.2227734E-19 0.1316E-19 0.5832    
   5      0.4869870E-20 0.5070E-20  0.1708974E-19 0.9943E-20 0.6986    
   6      0.3184045E-20 0.4776E-20  0.1534376E-19 0.8515E-20 0.7248    
   7      0.5169699E-20 0.4661E-20  0.1271984E-19 0.6850E-20 0.7630    
   8     -0.7225373E-21 0.4612E-20  0.1265102E-19 0.6392E-20 0.7504    
   9      0.4578727E-20 0.4562E-20  0.1124980E-19 0.5515E-20 0.7674    
  10     -0.6021916E-20 0.4572E-20  0.7274631E-20 0.4643E-20  1.013    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  933897762.
                              IT=    0  ITMX=   20
                              MDS= -1   ND=  49
   1     -0.1176522E-20 0.1483E-20 -0.1176522E-20 0.1483E-20  0.000    
   2     -0.1414458E-20 0.1484E-20 -0.1317057E-20 0.1049E-20 0.1244E-01
   3     -0.1440212E-20 0.1483E-20 -0.1363867E-20 0.8564E-21 0.8221E-02
   4     -0.6537176E-21 0.1482E-20 -0.1312240E-20 0.7416E-21 0.2738E-01
   5      0.1163486E-20 0.1482E-20 -0.8487572E-21 0.6632E-21 0.5509    
   6     -0.1761391E-20 0.1483E-20 -0.1122584E-20 0.6054E-21 0.4657    
   7      0.4640758E-21 0.1481E-20 -0.1090141E-20 0.5605E-21 0.4703    
   8     -0.1554500E-21 0.1482E-20 -0.1088005E-20 0.5243E-21 0.4606    
   9      0.2792134E-21 0.1482E-20 -0.1077991E-20 0.4943E-21 0.4571    
  10      0.2087947E-20 0.1481E-20 -0.1569829E-21 0.4687E-21  1.366    
  11     -0.8273509E-22 0.1484E-20 -0.1569491E-21 0.4469E-21  1.352    
  12     -0.2125782E-20 0.1486E-20 -0.6105879E-21 0.4281E-21  1.372    
  13     -0.8345077E-21 0.1481E-20 -0.6183078E-21 0.4113E-21  1.316    
  14      0.8784793E-21 0.1484E-20 -0.5634470E-21 0.3963E-21  1.299    
  15      0.5618174E-23 0.1479E-20 -0.5634461E-21 0.3829E-21  1.292    
  16      0.7172990E-22 0.1484E-20 -0.5632908E-21 0.3707E-21  1.286    
  17     -0.2111080E-21 0.1487E-20 -0.5625492E-21 0.3597E-21  1.279    
  18     -0.3455107E-21 0.1482E-20 -0.5613251E-21 0.3495E-21  1.267    
  19     -0.1852837E-20 0.1486E-20 -0.7407461E-21 0.3403E-21  1.183    
  20      0.1374337E-20 0.1481E-20 -0.5896214E-21 0.3317E-21  1.237    
   
   
 Integral Plus:  -5.8962141184675775E-022 +-   3.3167982681327018E-022
 with chisq    =   1.2374945959777615     
  
  
  
 For xq =          700 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=   99574272.
                              IT=    0  ITMX=   10
                              MDS= -1   ND=  42
   1      0.5132298E-21 0.8616E-21  0.5132298E-21 0.8616E-21  0.000    
   2     -0.1632685E-21 0.3545E-21  0.2601425E-21 0.5058E-21 0.4189    
   3      0.5241284E-21 0.2565E-21  0.4925766E-21 0.1992E-21 0.2537    
   4     -0.9318649E-22 0.2179E-21  0.4708237E-21 0.1706E-21 0.3627    
   5     -0.2794308E-21 0.2047E-21  0.2649098E-21 0.1385E-21  1.759    
   6      0.7539642E-22 0.2024E-21  0.2611155E-21 0.1257E-21  1.683    
   7     -0.4129125E-21 0.1985E-21  0.1983970E-23 0.1025E-21  3.005    
   8      0.1194182E-21 0.1973E-21  0.5686244E-23 0.9516E-22  2.901    
   9     -0.3375295E-22 0.1990E-21  0.5588813E-23 0.8967E-22  2.851    
  10     -0.4144790E-21 0.1987E-21 -0.1086232E-21 0.7964E-22  2.951    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  933897762.
                              IT=    0  ITMX=   20
                              MDS= -1   ND=  49
   1      0.2323382E-22 0.6429E-22  0.2323382E-22 0.6429E-22  0.000    
   2      0.2098002E-22 0.6425E-22  0.2222077E-22 0.4545E-22 0.6086E-03
   3      0.1209408E-21 0.6419E-22  0.1147561E-21 0.3706E-22 0.2083    
   4      0.6370215E-22 0.6399E-22  0.1041668E-21 0.3208E-22 0.2858    
   5      0.8124843E-22 0.6414E-22  0.9840535E-22 0.2869E-22 0.2306    
   6      0.7386229E-22 0.6437E-22  0.9420834E-22 0.2620E-22 0.2082    
   7      0.1911791E-21 0.6422E-22  0.1460971E-21 0.2427E-22 0.7561    
   8      0.9723681E-24 0.6414E-22  0.1460951E-21 0.2270E-22 0.7407    
   9      0.8839597E-22 0.6402E-22  0.1401387E-21 0.2140E-22 0.7384    
  10      0.2434125E-21 0.6425E-22  0.1852986E-21 0.2031E-22  1.117    
  11      0.1014725E-21 0.6409E-22  0.1793493E-21 0.1936E-22  1.151    
  12     -0.2180653E-22 0.6415E-22  0.1786933E-21 0.1854E-22  1.173    
  13      0.9642726E-22 0.6412E-22  0.1737589E-21 0.1781E-22  1.195    
  14      0.2323929E-23 0.6410E-22  0.1737530E-21 0.1716E-22  1.189    
  15      0.5857099E-22 0.6409E-22  0.1712565E-21 0.1658E-22  1.230    
  16      0.1859383E-21 0.6407E-22  0.1738899E-21 0.1604E-22  1.014    
  17      0.6914937E-22 0.6418E-22  0.1713630E-21 0.1556E-22  1.052    
  18      0.1227895E-21 0.6415E-22  0.1679269E-21 0.1513E-22  1.014    
  19      0.5178924E-22 0.6422E-22  0.1664865E-21 0.1472E-22  1.041    
  20      0.1906433E-21 0.6398E-22  0.1699845E-21 0.1434E-22 0.9071    
   
   
 Integral Plus:   1.6998445151290962E-022 +-   1.4343617257336271E-023
 with chisq    =  0.90705436566190079     
  
  
  
 For xq =         1000 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=   99574272.
                              IT=    0  ITMX=   10
                              MDS= -1   ND=  42
   1     -0.1179458E-21 0.7974E-22 -0.1179458E-21 0.7974E-22  0.000    
   2      0.7203881E-24 0.3689E-22 -0.1179252E-21 0.5638E-22 0.7719E-03
   3      0.3076542E-22 0.2938E-22 -0.6828645E-22 0.3883E-22  1.631    
   4     -0.1399631E-22 0.2681E-22 -0.6412732E-22 0.3253E-22  1.497    
   5      0.1330277E-22 0.2589E-22 -0.5877737E-22 0.2823E-22  1.508    
   6      0.3330219E-22 0.2567E-22 -0.3062047E-22 0.2224E-22  2.077    
   7      0.3448253E-22 0.2545E-22 -0.1433405E-22 0.1847E-22  2.271    
   8      0.2684991E-22 0.2537E-22 -0.8882168E-23 0.1642E-22  2.240    
   9      0.3382445E-22 0.2531E-22 -0.1438527E-23 0.1450E-22  2.231    
  10     -0.6080540E-23 0.2533E-22 -0.1464490E-23 0.1373E-22  2.199    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  4  NCALL=  933897762.
                              IT=    0  ITMX=   20
                              MDS= -1   ND=  49
   1      0.1731298E-22 0.8273E-23  0.1731298E-22 0.8273E-23  0.000    
   2      0.1682353E-22 0.8298E-23  0.1707601E-22 0.5859E-23 0.1743E-02
   3      0.1628896E-22 0.8260E-23  0.1682874E-22 0.4779E-23 0.3821E-02
   4      0.4091213E-22 0.8297E-23  0.3278759E-22 0.4145E-23  2.517    
   5      0.1628075E-22 0.8259E-23  0.3120680E-22 0.3706E-23  2.564    
   6      0.1332955E-22 0.8259E-23  0.3012845E-22 0.3383E-23  2.631    
