  100     0.1189E-05
  400     0.1011E-03
  700     0.2795E-03
 1000     0.4445E-03
 1300     0.5647E-03
 1600     0.6453E-03
 1900     0.7107E-03
 2200     0.8265E-03
 2500            NaN
 2800            NaN
