    100      0.474064686975083E+00      0.000000000000000E+00
    200      0.438483652907671E-01      0.000000000000000E+00
    300      0.904431076405743E-02      0.000000000000000E+00
    400      0.276282929948191E-02      0.000000000000000E+00
    500      0.125867475957028E-02      0.000000000000000E+00
    600      0.575956591646234E-03      0.000000000000000E+00
    700      0.319293678620693E-03      0.000000000000000E+00
    800      0.192829934892509E-03      0.000000000000000E+00
    900      0.109831894193915E-03      0.000000000000000E+00
   1000      0.721558594351870E-04      0.000000000000000E+00

