   100.00000000000000        1.8745596287993966        1.3798563110727238E-003
   200.00000000000000       0.12068961973057664        1.1515235125918027E-004
   300.00000000000000        2.2527613550629773E-002   2.4781794545433664E-005
   400.00000000000000        6.5576310013022877E-003   7.8713408150768046E-006
   500.00000000000000        2.4443746941780154E-003   3.1447457214242024E-006
   600.00000000000000        1.0689780856852486E-003   1.4453079790608477E-006
   700.00000000000000        5.2106160463319168E-004   7.3425945640913639E-007
   800.00000000000000        2.7453811055708205E-004   4.0337954983156190E-007
   900.00000000000000        1.5415448921233727E-004   2.3225798151704630E-007
   1000.0000000000000        9.0498622328025972E-005   1.4026114766898574E-007
