   100.00000000000000      -0.18397263586203055        1.4054902844752888E-004
   400.00000000000000       -5.1930235603061994E-004   6.4731642639993117E-007
   700.00000000000000       -3.4938601337922094E-005   5.1032642482217322E-008
   1000.0000000000000       -5.2307039752484842E-006   8.7048914753370122E-009
   1300.0000000000000       -1.1374545891279518E-006   1.9253480159358901E-009
   1600.0000000000000       -3.0473250226706925E-007   5.3788918516527449E-010
   1900.0000000000000       -9.3146128228444409E-008   1.7572834324227655E-010
   2200.0000000000000       -3.1426376699464390E-008   6.0919026457364240E-011
   2500.0000000000000       -1.1324744116408062E-008   2.4322883359296048E-011
   2800.0000000000000       -4.2600662096392103E-009   1.0294043915836365E-011
 Directory not found ../summary/run_new_01                                                                               
 Making new directory..
/home/niraj/OneDrive/WorkSpaceIITG/Generalfiles/integrators/DY1/summary/run_new_01
 Directory constructed successfully🤩
  
 Writing your data in ../summary/run_new_01/real.dat
LHAPDF 6.5.4 loading /home/niraj/1TB-Disc/Workspace-IITG/Packages/Install/LHAPDF-6.5.4/install/share/LHAPDF/MMHT2014nlo68cl/MMHT2014nlo68cl_0000.dat
MMHT2014nlo68cl PDF set, member #0, version 3; LHAPDF ID = 25100
   
   ----------------------------------
   |Initializing Dipole Subtraction  |
   ----------------------------------
  
  
  
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
Using Vegas points:                   1.E+07
         Iteration:                   10
 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
  
 For xq =          100 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  6  NCALL=    9653618.
                              IT=    0  ITMX=   10
                              MDS=  1   ND=  50
   1     -0.1967918     0.2356E-01 -0.1967918     0.2356E-01  0.000    
   2     -0.1988922     0.8408E-02 -0.1986593     0.7887E-02 0.6992E-02
   3     -0.1867029     0.3723E-02 -0.1890957     0.3463E-02 0.9576    
   4     -0.1821318     0.2449E-02 -0.1846561     0.2053E-02  1.544    
   5     -0.1841474     0.2342E-02 -0.1844444     0.1558E-02  1.182    
   6     -0.1865445     0.2101E-02 -0.1851727     0.1255E-02  1.078    
   7     -0.1839712     0.1995E-02 -0.1848457     0.1067E-02 0.9471    
   8     -0.1839868     0.1960E-02 -0.1846567     0.9392E-03 0.8372    
   9     -0.1886747     0.1997E-02 -0.1853889     0.8497E-03  1.149    
  10     -0.1835093     0.1906E-02 -0.1850897     0.7773E-03  1.113    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  6  NCALL=   94091762.
                              IT=    0  ITMX=   20
                              MDS=  1   ND=  50
   1     -0.1830649     0.6569E-03 -0.1830649     0.6569E-03  0.000    
   2     -0.1845586     0.6207E-03 -0.1838601     0.4510E-03  2.730    
   3     -0.1847625     0.6296E-03 -0.1841682     0.3667E-03  2.041    
   4     -0.1838936     0.6160E-03 -0.1840965     0.3151E-03  1.411    
   5     -0.1850208     0.6374E-03 -0.1842795     0.2825E-03  1.481    
   6     -0.1839604     0.6135E-03 -0.1842238     0.2566E-03  1.230    
   7     -0.1839649     0.6140E-03 -0.1841854     0.2367E-03  1.051    
   8     -0.1828311     0.6226E-03 -0.1840165     0.2213E-03  1.486    
   9     -0.1841858     0.6135E-03 -0.1840360     0.2082E-03  1.309    
  10     -0.1830478     0.6228E-03 -0.1839377     0.1974E-03  1.414    
  11     -0.1840678     0.6822E-03 -0.1839478     0.1896E-03  1.276    
  12     -0.1830010     0.6206E-03 -0.1838677     0.1814E-03  1.353    
  13     -0.1836970     0.6773E-03 -0.1838563     0.1752E-03  1.245    
  14     -0.1841962     0.6219E-03 -0.1838813     0.1686E-03  1.170    
  15     -0.1843507     0.6271E-03 -0.1839131     0.1628E-03  1.124    
  16     -0.1840470     0.6253E-03 -0.1839217     0.1576E-03  1.052    
  17     -0.1837829     0.6239E-03 -0.1839133     0.1528E-03 0.9889    
  18     -0.1848856     0.6339E-03 -0.1839673     0.1485E-03  1.062    
  19     -0.1840852     0.6155E-03 -0.1839738     0.1444E-03  1.005    
  20     -0.1839523     0.6134E-03 -0.1839726     0.1405E-03 0.9522    
   
   
 Integral [real-dipole]: -0.18397263586203055      +-   1.4054902844752888E-004
 with chisq    =  0.95220145244905841     
  
  
  
 For xq =          400 
  
 RM48 INITIALIZED:        40           0         0



 INPUT PARAMETERS FOR VEGAS:  NDIM=  6  NCALL=    9653618.
                              IT=    0  ITMX=   10
                              MDS=  1   ND=  50
   1     -0.5618478E-03 0.5418E-04 -0.5618478E-03 0.5418E-04  0.000    
   2     -0.5078768E-03 0.1579E-04 -0.5129578E-03 0.1585E-04 0.9894    
   3     -0.5509374E-03 0.1086E-04 -0.5392612E-03 0.8871E-05  2.437    
   4     -0.5043298E-03 0.9261E-05 -0.5237569E-03 0.6507E-05  4.051    
   5     -0.5164657E-03 0.9219E-05 -0.5214265E-03 0.5336E-05  3.174    
   6     -0.5190438E-03 0.1135E-04 -0.5210080E-03 0.4830E-05  2.562    
   7     -0.5284187E-03 0.1045E-04 -0.5223170E-03 0.4384E-05  2.203    
   8     -0.5086196E-03 0.8988E-05 -0.5198348E-03 0.3950E-05  2.160    
   9     -0.5327427E-03 0.8770E-05 -0.5220647E-03 0.3599E-05  2.114    
  10     -0.5142027E-03 0.8563E-05 -0.5209291E-03 0.3321E-05  1.964    



 INPUT PARAMETERS FOR VEGAS:  NDIM=  6  NCALL=   94091762.
                              IT=    0  ITMX=   20
                              MDS=  1   ND=  50
   1     -0.5211919E-03 0.2952E-05 -0.5211919E-03 0.2952E-05  0.000    
   2     -0.5199515E-03 0.2912E-05 -0.5205645E-03 0.2073E-05 0.8949E-01
   3     -0.5167207E-03 0.2804E-05 -0.5192188E-03 0.1667E-05 0.6497    
   4     -0.5180719E-03 0.2939E-05 -0.5189407E-03 0.1450E-05 0.4720    
   5     -0.5227718E-03 0.3073E-05 -0.5196466E-03 0.1312E-05 0.6735    
   6     -0.5220175E-03 0.2985E-05 -0.5200331E-03 0.1201E-05 0.6444    
   7     -0.5196556E-03 0.2895E-05 -0.5199777E-03 0.1109E-05 0.5396    
   8     -0.5193516E-03 0.2833E-05 -0.5198947E-03 0.1033E-05 0.4687    
   9     -0.5150549E-03 0.2867E-05 -0.5193482E-03 0.9718E-06 0.7216    
  10     -0.5217509E-03 0.2833E-05 -0.5196032E-03 0.9192E-06 0.7128    
  11     -0.5229513E-03 0.2826E-05 -0.5199271E-03 0.8741E-06 0.7690    
  12     -0.5168341E-03 0.2845E-05 -0.5196632E-03 0.8356E-06 0.7970    
  13     -0.5147007E-03 0.2812E-05 -0.5192676E-03 0.8010E-06 0.9664    
  14     -0.5191053E-03 0.2809E-05 -0.5192554E-03 0.7703E-06 0.8923    
  15     -0.5173351E-03 0.2884E-05 -0.5191285E-03 0.7442E-06 0.8584    
  16     -0.5215256E-03 0.2880E-05 -0.5192798E-03 0.7205E-06 0.8443    
  17     -0.5200665E-03 0.3436E-05 -0.5193130E-03 0.7052E-06 0.7946    
