   100.00000000000000       -9.6096070341287115E-002   1.7509600298959524E-002
   200.00000000000000       -5.3514714582347635E-003   1.9196711685869614E-003
   300.00000000000000        1.3165961370583455E-003   5.2160962838840275E-004
   400.00000000000000        7.6330913912848170E-006   1.5750973875668840E-004
   500.00000000000000       -2.3123165593137232E-004   6.8591855229134603E-005
   600.00000000000000        1.3383444638527463E-004   3.8156109914759828E-005
   700.00000000000000        1.0403784165203891E-004   1.9709389819720303E-005
   800.00000000000000        9.6914924883770699E-005   1.0259973595202704E-005
   900.00000000000000        9.9919569029935747E-006   6.5457363216047525E-006
   1000.0000000000000        2.2979624487273980E-005   4.4598159573004547E-006
   1100.0000000000000        9.1162363784597175E-006   2.5008862479188480E-006
   1200.0000000000000        1.6592721552264508E-005   1.9107603763358077E-006
   1300.0000000000000        6.3748556084612370E-006   1.1602671190608148E-006
   1400.0000000000000        9.3842275966458893E-006   7.9527901622069416E-007
   1500.0000000000000        3.8384930360359213E-006   5.7090917434253477E-007
   1600.0000000000000        4.7727145602346480E-006   4.3950942875405789E-007
   1700.0000000000000        3.2138063229284564E-006   3.1088288637080914E-007
   1800.0000000000000        1.9260892660868724E-006   2.1582532400208682E-007
   1900.0000000000000        1.7626792264614262E-006   1.6984803650039347E-007
   2000.0000000000000        1.1332223506639842E-006   1.3399677516016777E-007
   2100.0000000000000        8.5505918511828925E-007   8.7727439380522517E-008
   2200.0000000000000        7.4170686447346997E-007   6.5823287946709695E-008
   2300.0000000000000        5.5337675337307971E-007   4.9251309771273670E-008
   2400.0000000000000        3.4391722397415296E-007   4.1917434438167758E-008
   2500.0000000000000        3.2769384367283523E-007   3.0044024655507180E-008
   2600.0000000000000        2.3544961537184202E-007   2.2055328931164574E-008
   2700.0000000000000        2.3433662541330743E-007   1.8756644899784448E-008
   2800.0000000000000        1.5067184443367214E-007   1.3313271607521878E-008
   2900.0000000000000        1.1715985637232444E-007   1.0313882241019749E-008
   3000.0000000000000        9.1515385231795453E-008   7.6807785314521316E-009
