  600.00 1 1      0.000          0.000         0.6105-309     0.6105-309
  600.00 1 1      0.000          0.000         0.6105-309     0.6105-309
  600.00 1 1      0.000          0.000         0.6105-309     0.6105-309
  600.00 1 1      0.000          0.000         0.6105-309     0.6105-309
