  500.00 1 0      0.000          0.000         0.6884-309     0.6884-309
  500.00 1 0      0.000          0.000         0.6884-309     0.6884-309
  500.00 1 0      0.000          0.000         0.6884-309     0.6884-309
  500.00 1 0      0.000          0.000         0.6884-309     0.6884-309
