  600.00 1 0      0.000          0.000         0.6169-309     0.6169-309
  600.00 1 0      0.000          0.000         0.6169-309     0.6169-309
  600.00 1 0      0.000          0.000         0.6169-309     0.6169-309
  600.00 1 0      0.000          0.000         0.6169-309     0.6169-309
