   2500.0000000000000       -6.8178198912326592E-007
   2600.0000000000000       -5.0351173698909227E-007
   2700.0000000000000       -3.9726294697356786E-007
   2800.0000000000000       -3.0690907667281735E-007
   2900.0000000000000       -2.3627303263599347E-007
   3000.0000000000000       -1.7795627510629274E-007
   3100.0000000000000       -1.3347767363684702E-007
   3200.0000000000000       -1.0535381925475299E-007
   3300.0000000000000       -8.0021198255925820E-008
   3400.0000000000000       -6.8596425414212274E-008
