   100.00000000000000        5.0200202421614604E-002
   200.00000000000000        2.8540245169753824E-003
   300.00000000000000        5.0493463534239053E-004
   400.00000000000000        1.4060851507977768E-004
   500.00000000000000        5.1011589093817831E-005
   600.00000000000000        2.2349878299829444E-005
   700.00000000000000        1.0844771930245114E-005
   800.00000000000000        5.7027140660935019E-006
   900.00000000000000        3.1471038930394374E-006
   1000.0000000000000        1.9080189302634811E-006
   1100.0000000000000        1.1751360450154162E-006
   1200.0000000000000        7.2977031419553002E-007
   1300.0000000000000        4.7494828713836329E-007
   1400.0000000000000        3.1490440926196860E-007
   1500.0000000000000        2.1438728151858442E-007
   1600.0000000000000        1.5281535139132082E-007
   1700.0000000000000        1.0726055829588296E-007
   1800.0000000000000        7.4773610235058823E-008
   1900.0000000000000        5.2992975543793033E-008
   2000.0000000000000        3.9566500577617547E-008
