   100.00000000000000       0.28801282885551255     
   200.00000000000000        1.8165961158806979E-002
   300.00000000000000        3.3548995382139146E-003
   400.00000000000000        9.3588239361264917E-004
   500.00000000000000        3.6504895939545108E-004
   600.00000000000000        1.5832613788751478E-004
   700.00000000000000        7.8317881884206803E-005
   800.00000000000000        4.1989517306425602E-005
   900.00000000000000        1.2641689297872847E-005
   1000.0000000000000        1.3051406537737201E-005
   1100.0000000000000        8.4131125376396149E-006
   1200.0000000000000        5.2532906988977280E-006
   1300.0000000000000        2.8868614757252990E-006
   1400.0000000000000        2.5345825657340697E-006
   1500.0000000000000        1.7231703362072396E-006
   1600.0000000000000        1.2189710745649932E-006
   1700.0000000000000        7.4252182919390667E-007
   1800.0000000000000        6.0092187867205340E-007
   1900.0000000000000        3.6658333318613831E-007
   2000.0000000000000        3.0208020232246137E-007
