   100.00000000000000        1.8736450793234336        6.8021808933582022E-004
   400.00000000000000        6.5600308356574969E-003   3.9483330864844299E-006
   700.00000000000000        5.2048352852582041E-004   3.7071602119734072E-007
   1000.0000000000000        9.0343038686390204E-005   7.0914112131471033E-008
   1300.0000000000000        2.2486127004179581E-005   1.8805764886288687E-008
   1600.0000000000000        6.8676847754375389E-006   6.0434617203681991E-009
   1900.0000000000000        2.3801293058686808E-006   2.1671496943227367E-009
   2200.0000000000000        9.0381954534068702E-007   8.4446539455718441E-010
   2500.0000000000000        3.6366222657677156E-007   3.4913969960380220E-010
   2800.0000000000000        1.5258544263274187E-007   1.4873858631739987E-010
   3100.0000000000000        6.6191149351197447E-008   6.5798133732544271E-011
   3400.0000000000000        2.9278903064424515E-008   2.9504992530285433E-011
   3700.0000000000000        1.3157219244391063E-008   1.3355269311648644E-011
   4000.0000000000000        5.9322592024352103E-009   6.0727452765911809E-012
   4300.0000000000000        2.6845083896924343E-009   2.7675681108946886E-012
   4600.0000000000000        1.2098698948939049E-009   1.2561237517220645E-012
   4900.0000000000000        5.4250447549657722E-010   5.6607497611196266E-013
