   100.00000000000000      -0.18397263586203055        1.4054902844752888E-004
   200.00000000000000       -1.0888328443387741E-002   1.4126117865830404E-005
   300.00000000000000       -1.9023042795684167E-003   3.6497220304756150E-006
   400.00000000000000       -5.1930235603061994E-004   6.4731642639993117E-007
   500.00000000000000       -1.8278468805535126E-004   2.5044167134491794E-007
   600.00000000000000       -7.5734889548863610E-005   1.0748941543646264E-007
   700.00000000000000       -3.4938601337922094E-005   5.1032642482217322E-008
   800.00000000000000       -1.7458594412182617E-005   2.6160499569540203E-008
   900.00000000000000       -9.3632868883103339E-006   1.4951031733519060E-008
   1000.0000000000000       -5.2307039752484842E-006   8.7048914753370122E-009
